question、options、answer、explanation
門脈圧亢進症によって生じる病態はどれか。2つ選べ。、a.食道静脈瘤|b.脾腫（脾機能亢進症）|c.肝性脳症|d.十二指腸潰瘍|e.胆石症、a&b、門脈圧亢進により側副血行路として食道静脈瘤が形成され、脾臓のうっ血により脾腫が生じます。また側副路を経由してアンモニアが循環に入ると肝性脳症の原因となります（cも関連しますが、直接的な物理的所見としてa/bが代表的です）。
急性膵炎の重症度判定（予後因子）に含まれる項目はどれか。2つ選べ。、a.LDH（乳酸脱水素酵素）の上昇|b.血小板数の低下|c.血清アミラーゼ値の上昇|d.白血球数の減少|e.高カルシウム血症、a&b、厚労省の重症度判定基準では、LDH上昇、血小板数低下、Ca低下、CRP上昇、PaO2低下などが予後因子として採用されています。アミラーゼ値の高さは重症度と相関しません。
早期胃癌の内視鏡治療（ESD/EMR）の適応拡大病変に含まれる条件はどれか。2つ選べ。、a.2cmを超える潰瘍のない分化型粘膜内癌（UL0）|b.3cm未満の潰瘍のある分化型粘膜内癌（UL1）|c.リンパ節転移が疑われる病変|d.未分化型癌で浸潤が粘膜下層に及ぶもの|e.明らかに脈管侵襲があるもの、a&b、ガイドラインにおける絶対適応病変（拡大適応）には、2cm超のUL(-)分化型粘膜内癌や、3cm以下のUL(+)分化型粘膜内癌が含まれます。リンパ節転移リスクがないことが前提です。
食道癌（扁平上皮癌）のリスクファクターとして重要なものはどれか。2つ選べ。、a.飲酒（アルコール多飲）|b.喫煙|c.ヘリコバクター・ピロリ感染|d.高脂血症|e.肥満、a&b、食道扁平上皮癌の最大のリスク因子は喫煙と飲酒です。特にアルコール代謝酵素（ALDH2）の活性が低い人ではリスクが高まります。ピロリ菌は胃癌リスクです。
潰瘍性大腸炎の内視鏡所見として特徴的なものはどれか。2つ選べ。、a.血管透見像の消失|b.易出血性（接触出血）|c.敷石像|d.縦走潰瘍|e.非連続性の病変、a&b、潰瘍性大腸炎は直腸から連続性に広がるびまん性炎症で、血管透見像の消失、粗造な粘膜、易出血性、多発びらんなどが特徴です。c、d、eはクローン病の特徴です。
胃内視鏡検査における前処置薬の使用目的について正しい記述はどれか。2つ選べ。、a.プロナーゼは粘液を溶解し視認性を高める|b.ジメチコン（消泡剤）は胃内の泡を除去する|c.キシロカインビスカスは胃の蠕動を抑制する|d.炭酸水素ナトリウムは胃液の分泌を促進する|e.ブチルスコポラミンは咽頭反射を消失させる、a&b、プロナーゼ（タンパク分解酵素）は粘液を分解し、ジメチコンは泡沫を消退させます。これらを水に溶かして服用させます。キシロカインは局所麻酔、重曹（炭酸水素Na）は粘液溶解補助です。
抗血栓薬「ワルファリン」服用患者の内視鏡診療について正しい記述はどれか。2つ選べ。、a.PT-INRを確認して効果をモニタリングする|b.拮抗薬はビタミンK（ケイツー等）である|c.抗血小板薬に分類される|d.腎機能のみで投与量を調節する|e.半減期が非常に短い（数分）、a&b、ワルファリンはビタミンK拮抗作用を持つ抗凝固薬で、PT-INRで管理します。効果発現・消失に時間がかかります。DOACと異なり腎機能だけでなく食事（納豆等）の影響も受けます。
鎮痙薬の使用について正しい記述はどれか。2つ選べ。、a.グルカゴンは前立腺肥大症患者にも使用可能である|b.ブチルスコポラミンは緑内障患者に禁忌である|c.グルカゴンはインスリン拮抗作用により低血糖を引き起こす|d.ブチルスコポラミンは心房細動を誘発しやすい|e.すべての症例で鎮痙薬は必須である、a&b、ブチルスコポラミン（抗コリン薬）は緑内障・前立腺肥大に禁忌ですが、グルカゴンはそれらに影響しないため代替薬として使われます。グルカゴンは高血糖を招く可能性があります。
内視鏡的乳頭括約筋切開術（EST）の手技について正しい記述はどれか。2つ選べ。、a.高周波電流を用いて乳頭を切開する|b.胆管結石除去やドレナージの前処置として行われる|c.切開方向は4時〜5時方向が安全である|d.処置具にはスネア鉗子を用いる|e.術後の出血リスクはない、a&b、ESTはパピロトーム（弓状ナイフ）に高周波を通電して乳頭括約筋を切開し、結石除去やステント留置の出口を広げる手技です。切開は11-12時方向が基本です。
超音波内視鏡下穿刺吸引術（EUS-FNA）の適応となる疾患や病態はどれか。2つ選べ。、a.膵臓腫瘍の確定診断（組織採取）|b.縦隔リンパ節腫大の診断|c.早期胃癌の深達度診断|d.大腸ポリープの切除|e.食道静脈瘤の結紮、a&b、EUS-FNAは、超音波で病変を確認しながら針を刺して細胞・組織を採取する方法で、膵腫瘍、粘膜下腫瘍、腫大リンパ節などの質的診断に用いられます。
内視鏡的粘膜下層剥離術（ESD）の偶発症である穿孔に対する対応として適切なものはどれか。2つ選べ。、a.クリップによる縫縮閉鎖を行う|b.絶食・補液・抗菌薬投与を行う|c.直ちに開腹手術を行うのが第一選択である|d.穿孔部から送気を続けて観察する|e.内視鏡を直ちに抜去し何もせず様子を見る、a&b、穿孔が起きた場合、内視鏡的にクリップで閉鎖可能であれば閉鎖し、保存的加療（絶食・抗生剤）を行います。閉鎖困難や腹膜炎の進行が見られる場合は外科手術を検討します。
アルゴンプラズマ凝固法（APC）の適応となる病変はどれか。2つ選べ。、a.胃前庭部毛細血管拡張症（GAVE）|b.消化管出血の止血（びまん性出血など）|c.早期胃癌の組織採取|d.胆管結石の破砕|e.異物の除去、a&b、APCは広範囲の浅い凝固が可能で、GAVE（Watermelon stomach）のような毛細血管拡張や、腫瘍からの出血、潰瘍底の出血などの止血に有効です。組織採取や硬い結石の破砕には向きません。
コールドスネアポリペクトミー（CSP）の特徴として正しいものはどれか。2つ選べ。、a.高周波通電を行わずに切除する|b.遅発性出血や穿孔のリスクが低い|c.20mm以上の大きなポリープに適している|d.抗血栓薬服用者には禁忌である|e.切除後の潰瘍底は深い、a&b、CSPは通電しないため熱損傷がなく、深部組織へのダメージが少ないため穿孔や遅発性出血のリスクが低いのが特徴です。主に10mm未満の良性ポリープが良い適応です。
内視鏡検査における感染対策（ゾーニング）について正しい記述はどれか。2つ選べ。、a.洗浄室は汚染区域（レッドゾーン）として扱う|b.検査室（処置室）は清潔区域と汚染区域を区別する|c.使用済みスコープは清潔区域を通って洗浄室へ運ぶ|d.スタッフの休憩室は準清潔区域に設ける|e.個人防護具（PPE）は汚染区域から出る際に外す、a&e、洗浄室は汚染区域です。PPEは汚染区域内で脱衣し、清潔区域に病原体を持ち出さないようにします。検査室内の患者周りは汚染区域となります。
消毒薬「フタラール」の特徴として正しい記述はどれか。2つ選べ。、a.タンパク凝固作用が少ない|b.皮膚やリネンを黒色に着色させる|c.蒸気圧が高く刺激臭が強い|d.高水準消毒薬には分類されない|e.金属腐食性が非常に強い、a&b、フタラールはグルタラールに比べタンパク凝固作用が少なく、揮発性も低いですが、タンパク質と反応して黒変させる性質（着色性）があります。高水準消毒薬です。
医療安全における「ヒヤリ・ハット」報告の目的として正しいものはどれか。2つ選べ。、a.事故の発生要因を分析し再発を防止する|b.潜在的な危険情報を共有する|c.個人の責任を追及し処罰する|d.報告件数が少ないほど安全な職場であると評価する|e.患者への謝罪に使用する、a&b、ハインリッヒの法則に基づき、重大事故の背景にあるヒヤリ・ハット事例を集め、システムや環境の不備を改善・共有することが目的です。個人の懲罰目的ではありません。
経皮内視鏡的胃瘻造設術（PEG）の禁忌となる病態はどれか。2つ選べ。、a.内視鏡が通過できない高度な咽頭・食道狭窄|b.胃前壁と腹壁の間に肝臓や結腸が介在する場合|c.脳血管障害による嚥下機能障害|d.神経筋難病による摂食困難|e.長期経腸栄養管理が必要な場合、a&b、内視鏡を用いて造設するためスコープが通らないと不可能です。また、穿刺ライン上に他臓器（肝・大腸）があると誤穿刺の危険があるため禁忌です。c、d、eは適応症例です。
ERCP（内視鏡的逆行性胆管膵管造影）で使用する処置具について正しい組み合わせはどれか。2つ選べ。、a.バスケット鉗子 — 結石の把持・除去|b.バルーンカテーテル — 結石の掻き出し・造影|c.パピロトーム — 胆管の拡張（バルーン拡張）|d.ガイドワイヤー — 組織の生検|e.ドレナージチューブ — 結石の破砕、a&b、バスケットは結石を掴む網、バルーンは閉塞させて造影したり結石を掻き出すために使います。パピロトームは切開用、ガイドワイヤーは誘導用です。
カプセル内視鏡（小腸用）の特徴として正しいものはどれか。2つ選べ。、a.毎秒数枚の画像を撮影し無線で送信する|b.蠕動運動によって消化管内を移動する|c.生検や治療が可能である|d.バッテリーは体内で充電できる|e.検査中は完全安静が必要である、a&b、カプセルは蠕動に乗って移動しながら撮影・送信します。現行機種では生検・治療機能はなく、使い捨てのバッテリー駆動です。検査中は日常生活に近い動きが可能です。
内視鏡画像の「NBI（狭帯域光観察）」で強調される構造はどれか。2つ選べ。、a.粘膜表層の毛細血管パターン|b.粘膜表面の微細構造（ピットなど）|c.粘膜下層の深部血管|d.固有筋層の厚み|e.脂肪組織の分布、a&b、短波長の青・緑色光を用いることで、粘膜表層の血管や表面微細構造（Pit patternの開口部など）のコントラスト強調が可能です。深部は赤外光などの領域です。
消化管の粘膜下腫瘍（SMT）の種類として正しいものはどれか。2つ選べ。、a.GIST（消化管間質腫瘍）|b.平滑筋腫|c.腺腫|d.過形成性ポリープ|e.早期胃癌、a&b、GIST、平滑筋腫、脂肪腫、神経鞘腫などがSMTの代表です。腺腫や癌、ポリープは粘膜上皮由来の病変です。
ヘリコバクター・ピロリの検査法において、内視鏡を使用しない（非侵襲的）方法はどれか。2つ選べ。、a.尿素呼気試験|b.便中抗原測定|c.迅速ウレアーゼ試験|d.鏡検法（組織検査）|e.培養法、a&b、呼気試験、抗体測定（血液・尿）、便中抗原測定は内視鏡を使わずに行えます。c、d、eは内視鏡で生検組織を採取する必要があります。
抗がん剤や生物学的製剤による治療が適応となる消化器疾患はどれか。2つ選べ。、a.クローン病（抗TNF-α抗体など）|b.進行胃癌（化学療法）|c.胃底腺ポリープ|d.急性虫垂炎|e.胆石症、a&b、炎症性腸疾患（IBD）や進行癌には薬物療法が行われます。ポリープや結石は物理的治療（切除・砕石）が主です。
消化管出血に対する内視鏡的止血術のうち、熱凝固法に分類されるものはどれか。2つ選べ。、a.高周波凝固法（止血鉗子法）|b.アルゴンプラズマ凝固法（APC）|c.クリップ法|d.局注法（エタノール等）|e.EVL（静脈瘤結紮術）、a&b、熱エネルギーを用いるのは高周波凝固やAPC、レーザーです。クリップやEVLは機械的止血、局注は薬剤的止血です。
MRI検査を受ける患者において、確認すべき体内留置物はどれか。2つ選べ。、a.磁性体を含む止血クリップ|b.カプセル内視鏡|c.チタン製クリップ（MRI対応）|d.プラスチックステント|e.吸収性縫合糸、a&b、磁性体（鉄など）を含む古いクリップや、電子機器であるカプセル内視鏡は、MRIの磁場で移動、発熱、故障のリスクがあるため禁忌です。
胃内視鏡検査時の「咽頭麻酔」における注意点はどれか。2つ選べ。、a.キシロカインショック（アナフィラキシー）の既往を確認する|b.麻酔薬の過量投与による中毒症状（興奮、痙攣など）に注意する|c.検査直後から飲食を許可する|d.鎮静剤を使用する場合は省略する|e.全員に静脈注射で行う、a&b、リドカイン（キシロカイン）はショックや中毒のリスクがあります。検査後は誤嚥防止のため麻酔が切れるまで（約1時間）飲食禁止です。
胃癌検診ガイドラインにおいて推奨されている検査方法はどれか。2つ選べ。、a.胃部X線検査（バリウム）|b.胃内視鏡検査|c.ペプシノゲン法単独|d.ピロリ抗体検査単独|e.腫瘍マーカー検査、a&b、対策型検診として推奨されているのは、問診に加え、胃部X線検査または胃内視鏡検査です。
大腸ポリープ（腺腫）の内視鏡治療適応となる病変サイズや特徴はどれか。2つ選べ。、a.大きさが6mm以上の病変|b.癌との鑑別が困難な病変|c.5mm以下の微小な過形成性ポリープ|d.直腸の完全な良性ポリープ|e.炎症性ポリープ、a&b、ガイドラインでは、原則6mm以上の腺腫や、サイズに関わらず癌が否定できない病変、有茎性病変などが治療適応とされています。
内視鏡室の電気安全について正しい記述はどれか。2つ選べ。、a.医用電気機器は3Pプラグ（アース付き）を使用する|b.漏れ電流による電撃（ミクロショック）を防止する|c.タコ足配線を積極的に行う|d.濡れた手で機器のプラグを抜き差しする|e.アース線は切断して使用する、a&b、医療機器は接地（アース）を行い、漏れ電流による感電事故を防ぐ必要があります。3Pプラグの使用や等電位接地が基本です。
十二指腸潰瘍の好発部位と特徴について正しい記述はどれか。2つ選べ。、a.球部（前壁・後壁）に好発する|b.空腹時（夜間など）に腹痛が強くなることが多い|c.高齢者にのみ発症する|d.癌化するリスクが非常に高い|e.ヘリコバクター・ピロリ感染との関連は低い、a&b、十二指腸潰瘍は球部に多く、胃酸過多になりやすいため空腹時痛が特徴的です。若年者にも多く、ピロリ菌感染が主な原因（90%以上）です。癌化は稀です。
内視鏡的異物除去術において、ボタン型電池を誤飲した場合の対応として正しい記述はどれか。2つ選べ。、a.緊急内視鏡を行い摘出する|b.放電により粘膜損傷・穿孔を起こす危険性が高い|c.自然排出を待つために経過観察する|d.中和剤を飲ませる|e.腹部を圧迫して吐かせる、a&b、ボタン電池は食道などに停滞すると短時間で放電し、アルカリ変性による潰瘍・穿孔をきたすため、緊急摘出の絶対適応です。
消化管の「粘膜筋板」について正しい記述はどれか。2つ選べ。、a.粘膜層と粘膜下層の境界にある|b.食道癌の深達度T1a-MMは粘膜筋板まで及ぶものである|c.固有筋層と同じ厚さがある|d.内視鏡では観察できない|e.神経叢が存在する、a&b、粘膜筋板は粘膜層の最下層にあり、粘膜下層との境界をなす薄い筋層です。食道癌や胃癌の深達度判定（M癌、SM癌の境界）において重要です。
「機能性ディスペプシア（FD）」の特徴として正しい記述はどれか。2つ選べ。、a.内視鏡検査で明らかな器質的疾患を認めない|b.胃もたれや早期満腹感などの症状がある|c.胃癌が原因である|d.必ず手術が必要である|e.症状は食後には起こらない、a&b、FDは潰瘍や癌などの器質的疾患がないにも関わらず、胃痛や胃もたれなどの不快な症状が続く病態です。
大腸憩室症について正しい記述はどれか。2つ選べ。、a.S状結腸に好発する|b.憩室出血や憩室炎の原因となる|c.先天性の真性憩室が大部分を占める|d.必ずポリープを合併する|e.癌化しやすい、a&b、大腸憩室は腸管内圧の上昇により粘膜が筋層の隙間から脱出する仮性憩室が多く、S状結腸に好発します。出血や炎症の合併症があります。
内視鏡検査における「タイムアウト」の実施内容として正しい記述はどれか。2つ選べ。、a.処置開始直前にチーム全員で手を止める|b.患者氏名、部位、処置内容などを声出し確認する|c.終了後の片付け手順を確認する|d.医師のみが心の中で確認する|e.検査予約を入れる際に行う、a&b、タイムアウトは誤認防止の最後の砦として、処置直前に全員で対象患者と実施内容を共有・確認する安全管理行動です。
内視鏡機器の保管管理について正しい記述はどれか。2つ選べ。、a.スコープは垂直に吊り下げて保管する|b.保管庫内は通気性を良くし乾燥状態を保つ|c.アタッシュケースに入れたまま保管する|d.防水キャップを装着したままにする|e.直射日光の当たる場所に置く、a&b、スコープは管路内の水分を切り、外皮への負荷を避けるため垂直懸架し、カビや細菌増殖を防ぐため通気・乾燥管理された専用庫に保管します。
インフォームド・コンセントにおける説明内容として必須のものはどれか。2つ選べ。、a.病名と病状|b.推奨される治療法とその危険性・代替治療法|c.医師の個人的な趣味|d.他の患者の個人情報|e.病院の経営状況、a&b、患者が自己決定するために、現在の病状、予定される検査・治療の目的・内容・リスク（偶発症）、代替案などを分かりやすく説明する必要があります。
内視鏡洗浄機の管理について正しい記述はどれか。2つ選べ。、a.定期的に自己消毒機能などを用いて配管内を消毒する|b.消毒薬の濃度や有効性を定期的にチェックする|c.フィルターの交換は不要である|d.継ぎ足しで使用し交換はしない|e.洗浄槽はヌメリがあってもそのまま使う、a&b、自動洗浄機自体が汚染源にならないよう、配管の消毒、フィルター交換、消毒薬の濃度管理（テストストリップ等）や交換期限の遵守が必要です。
消化管カルチノイド（神経内分泌腫瘍）について正しい記述はどれか。2つ選べ。、a.粘膜下腫瘍（SMT）様の形態をとることが多い|b.直腸や胃、十二指腸に好発する|c.上皮性の腺癌である|d.良性であり転移はしない|e.青色に着色している、a&b、カルチノイド（NET）は黄色調のSMT様隆起として発見されることが多く、直腸が好発部位の一つです。悪性度に応じ転移する可能性があります。
消化管アミロイドーシスで内視鏡所見として見られるものはどれか。2つ選べ。、a.微細顆粒状粘膜|b.血管透見の消失や紫斑|c.巨大な腫瘤形成|d.縦走潰瘍|e.黒色便、a&b、アミロイド蛋白の沈着により、粘膜の微細顆粒状変化、血管脆弱性による紫斑、弁状ひだの肥厚などが観察されます。
上部消化管内視鏡検査で観察される「バレット食道」について正しい記述はどれか。2つ選べ。、a.食道下部の扁平上皮が円柱上皮に置換された状態|b.食道腺癌の発生リスクとなる|c.扁平上皮癌の発生リスクとなる|d.胃全摘後の患者に多い|e.日本人の90%に見られる、a&b、慢性的な胃酸逆流により食道粘膜が胃粘膜様（円柱上皮）に変化したもので、欧米型の食道腺癌の発生母地となります。SSBE（短）とLSBE（長）があります。
胃内視鏡検査における偶発症の中で、頻度は低いが重篤なものはどれか。2つ選べ。、a.ショック（アナフィラキシー含む）|b.穿孔|c.げっぷ|d.咽頭痛|e.鼻出血、a&b、前処置薬によるショックや、検査・処置に伴う消化管穿孔は、生命に関わる重篤な偶発症であり迅速な対応が必要です。
大腸内視鏡検査の前処置（洗腸剤）について正しい記述はどれか。2つ選べ。、a.モビプレップやニフレックなどのポリエチレングリコール製剤が用いられる|b.排泄液が透明になるまで服用する|c.腸閉塞の疑いがある患者にも積極的に投与する|d.全量を一気飲みさせる|e.前日は高繊維食（野菜・海藻）を推奨する、a&b、等張のPEG製剤などを服用し、便カスがなくなる（透明）まで洗浄します。腸閉塞疑いでは穿孔のリスクがあるため禁忌です。食事は低残渣食にします。
経鼻内視鏡検査の特徴として正しい記述はどれか。2つ選べ。、a.舌根沈下による嘔吐反射が少ない|b.検査中に会話が可能である|c.経口内視鏡より画質が優れている|d.鼻出血のリスクはない|e.処置用チャンネル径が大きい、a&b、細径スコープを鼻から挿入するため、舌根に触れず咽頭反射（オェッとなる）が軽減され、マウスピースがないため会話が可能です。画質や処置能力は経口に劣ります。
内視鏡の電気メス使用時に発生する煙（サージカルスモーク）の対応として正しい記述はどれか。2つ選べ。、a.ウイルスや有害物質を含む可能性がある|b.十分な換気や排煙装置の使用が推奨される|c.人体には無害である|d.マスクは不要である|e.患者の肺に吸入させる、a&b、電気メスやレーザーによる焼灼煙には、生きたウイルスや発がん性物質が含まれるリスクが指摘されており、術者・スタッフの曝露防止対策（吸煙、マスク、換気）が必要です。
